name,ida_name,name_a,toggle_type,all_envs_match_s,class_s,code_owner_s,computed_status_edge_s,computed_status_prod_s,computed_status_stage_s,module_s,newest_modified_s,note_s,oldest_created_s,creation_date_a,default_a,description_a,implementation_a,line_number_a,source_file_a,target_removal_date_a,tickets_a,url_a,use_cases_a,warning_a
FEATURES['ENABLE_ORA_USER_STATE_UPLOAD_DATA'],lms,FEATURES['ENABLE_ORA_USER_STATE_UPLOAD_DATA'],django_settings,True,,,False,False,False,,,,,2020-03-03,False,"A ""work-around"" feature toggle meant to help in cases where some file uploads are not
   discoverable.  If enabled, will pull file metadata from StudentModule.state for display in staff assessments.",DjangoSetting,"[897, 897, 897, 897, 897, 897, 897, 897, 897]",lms/envs/common.py,None,https://openedx.atlassian.net/browse/EDUCATOR-4951,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L897-L897,['temporary'],This temporary feature toggle does not have a target removal date.
FEATURES['ENABLE_PASSWORD_RESET_FAILURE_EMAIL'],lms,FEATURES['ENABLE_PASSWORD_RESET_FAILURE_EMAIL'],django_settings,False,,,False,False,True,,,,,2017-07-20,False,"Whether to send an email for failed password reset attempts or not. This happens when a
   user asks for a password reset but they don't have an account associated to their email. This is useful for
   notifying users that they don't have an account associated with email addresses they believe they've registered
   with. This setting can be overridden by a site-specific configuration.",DjangoSetting,"[832, 832, 832, 832, 832, 832, 832]",lms/envs/common.py,,https://openedx.atlassian.net/browse/OSPR-1832,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L832-L832,['open_edx'],
FEATURES['ENABLE_PREREQUISITE_COURSES'],lms,,django_settings,True,,,False,False,False,,,,,,,,,,,,,,,
FEATURES['ENABLE_PROCTORED_EXAMS'],lms,,django_settings,False,,,False,True,True,,,,,,,,,,,,,,,
FEATURES['ENABLE_PUBLISHER'],lms,,django_settings,False,,,False,True,True,,,,,,,,,,,,,,,
FEATURES['ENABLE_READING_FROM_MULTIPLE_HISTORY_TABLES'],lms,,django_settings,True,,,False,False,False,,,,,,,,,,,,,,,
FEATURES['ENABLE_SERVICE_STATUS'],lms,,django_settings,False,,,False,False,True,,,,,,,,,,,,,,,
FEATURES['ENABLE_SOFTWARE_SECURE_FAKE'],lms,,django_settings,True,,,False,False,False,,,,,,,,,,,,,,,
FEATURES['ENABLE_SPECIAL_EXAMS'],lms,FEATURES['ENABLE_SPECIAL_EXAMS'],django_settings,True,,,True,True,True,,,,,2015-09-04,False,"Enable to use special exams, aka timed and proctored exams.",DjangoSetting,"[688, 688, 688, 688, 688, 688, 688]",lms/envs/common.py,,https://github.com/openedx/edx-platform/pull/9744,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L688-L688,['open_edx'],
FEATURES['ENABLE_STUDENT_HISTORY_VIEW'],lms,FEATURES['ENABLE_STUDENT_HISTORY_VIEW'],django_settings,True,,,True,True,True,,,,,2013-02-15,True,"This provides a UI to show a student's submission history in a problem by the Staff Debug
   tool. Set to False if you want to hide Submission History from the courseware page.",DjangoSetting,"[278, 278, 278, 278, 278, 278, 278]",lms/envs/common.py,,https://github.com/openedx/edx-platform/commit/8f17e6ae9ed76fa75b3caf867b65ccb632cb6870,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L278-L278,['open_edx'],
FEATURES['ENABLE_TEAMS'],lms,,django_settings,True,,,True,True,True,,,,,,,,,,,,,,,
FEATURES['ENABLE_TEXTBOOK'],lms,FEATURES['ENABLE_TEXTBOOK'],django_settings,True,,,True,True,True,,,,,2014-03-27,True,Add PDF and HTML textbook tabs to the courseware.,DjangoSetting,"[143, 143, 143, 143, 143, 143, 143, 143]",lms/envs/common.py,,https://github.com/openedx/edx-platform/pull/3064,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L143-L143,['open_edx'],"For consistency in user-experience, keep the value in sync with the setting of the same name
   in the CMS."
FEATURES['ENABLE_THIRD_PARTY_AUTH'],lms,FEATURES['ENABLE_THIRD_PARTY_AUTH'],django_settings,True,,,True,True,True,,,,,2014-09-15,False,"Turn on third-party auth. Disabled for now because full mplementations are not yet
   available. Remember to run migrations if you enable this; we don't create tables by default. This feature can
   be enabled on a per-site basis. When enabling this feature, remember to define the allowed authentication
   backends with the AUTHENTICATION_BACKENDS setting.",DjangoSetting,"[458, 458, 458, 458, 458, 458]",lms/envs/common.py,,,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L458-L458,['open_edx'],
FEATURES['ENABLE_UNICODE_USERNAME'],lms,FEATURES['ENABLE_UNICODE_USERNAME'],django_settings,True,,,False,False,False,,,,,2017-06-27,False,"Set this to True to allow unicode characters in username. Enabling this will also
   automatically enable SOCIAL_AUTH_CLEAN_USERNAMES. When this is enabled, usernames will have to match the
   regular expression defined by USERNAME_REGEX_PARTIAL.",DjangoSetting,"[180, 180, 180, 180, 180, 180, 180]",lms/envs/common.py,,https://github.com/openedx/edx-platform/pull/14729,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L180-L180,['open_edx'],
FEATURES['ENABLE_V2_CERT_DISPLAY_SETTINGS'],lms,FEATURES['ENABLE_V2_CERT_DISPLAY_SETTINGS'],django_settings,False,,,False,True,True,,,,,2021-07-26,False,Whether to use the reimagined certificates_display_behavior and certificate_available_date,DjangoSetting,"[953, 953, 953, 953, 953, 953, 953, 953]",lms/envs/common.py,2021-10-01,'https://openedx.atlassian.net/browse/MICROBA-1405',https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L953-L953,['temporary'],
FEATURES['ENABLE_VERIFIED_CERTIFICATES'],lms,,django_settings,False,,,False,True,True,,,,,,,,,,,,,,,
FEATURES['ENABLE_VIDEO_ABSTRACTION_LAYER_API'],lms,,django_settings,True,,,,True,True,,,,,,,,,,,,,,,
FEATURES['ENABLE_VIDEO_BUMPER'],lms,,django_settings,False,,,False,True,True,,,,,,,,,,,,,,,
FEATURES['ENABLE_VIDEO_UPLOAD_PIPELINE'],lms,,django_settings,True,,,,True,True,,,,,,,,,,,,,,,
FEATURES['ENABLE_XBLOCK_VIEW_ENDPOINT'],lms,FEATURES['ENABLE_XBLOCK_VIEW_ENDPOINT'],django_settings,True,,,True,True,True,,,,,2014-03-14,False,"Enable an API endpoint, named ""xblock_view"", to serve rendered XBlock views. This might be
   used by external applications. See for instance jquery-xblock (now unmaintained):
   https://github.com/openedx/jquery-xblock",DjangoSetting,"[231, 231, 231, 231, 231, 231, 231]",lms/envs/common.py,,https://github.com/openedx/edx-platform/pull/2968,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L231-L231,['open_edx'],
FEATURES['ENABLE_XBLOCK_XML_VALIDATION'],lms,,django_settings,True,,,True,True,True,,,,,,,,,,,,,,,
FEATURES['ENTRANCE_EXAMS'],lms,FEATURES['ENTRANCE_EXAMS'],django_settings,True,SettingDictToggle,,False,False,False,openedx.core.toggles,,,,2015-12-01,False,"Enable entrance exams feature. When enabled, students see an exam xblock as the first unit
   of the course.",SettingDictToggle,"[7, 7, 7, 7, 7, 7, 7]",openedx/core/toggles.py,,https://openedx.atlassian.net/browse/SOL-40,https://github.com/openedx/edx-platform/blob/master/openedx/core/toggles.py#L7-L7,['open_edx'],
FEATURES['EXPOSE_CACHE_PROGRAMS_ENDPOINT'],lms,,django_settings,True,,,False,False,False,,,,,,,,,,,,,,,
FEATURES['FALLBACK_TO_ENGLISH_TRANSCRIPTS'],lms,,django_settings,True,,,True,True,True,,,,,,,,,,,,,,,
FEATURES['HIDE_DASHBOARD_COURSES_UNTIL_ACTIVATED'],lms,FEATURES['HIDE_DASHBOARD_COURSES_UNTIL_ACTIVATED'],django_settings,True,,,False,False,False,,,,,2018-05-18,False,"When set, it hides the Courses list on the Learner Dashboard page if the learner has not
   yet activated the account and not enrolled in any courses.",DjangoSetting,"[268, 268, 268, 268, 268, 268, 268]",lms/envs/common.py,,https://openedx.atlassian.net/browse/OSPR-1814,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L268-L268,['open_edx'],
FEATURES['INDIVIDUAL_DUE_DATES'],lms,,django_settings,True,,,False,False,False,,,,,,,,,,,,,,,
FEATURES['IS_EDX_DOMAIN'],lms,,django_settings,True,,,True,True,True,,,,,,,,,,,,,,,
FEATURES['LICENSING'],lms,FEATURES['LICENSING'],django_settings,True,,,True,True,True,,,,,2015-05-14,False,"Toggle platform-wide course licensing. The course.license attribute is then used to append
   license information to the courseware.",DjangoSetting,"[615, 615, 615, 615, 615, 615, 615]",lms/envs/common.py,,https://github.com/openedx/edx-platform/pull/7315,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L615-L615,['open_edx'],
FEATURES['LOG_POSTPAY_CALLBACKS'],lms,,django_settings,True,,,True,True,True,,,,,,,,,,,,,,,
FEATURES['LTI_1P3_ENABLED'],lms,,django_settings,True,,,True,True,True,,,,,,,,,,,,,,,
FEATURES['MARK_LIBRARY_CONTENT_BLOCK_COMPLETE_ON_VIEW'],lms,,django_settings,True,,,False,False,False,,,,,,,,,,,,,,,
FEATURES['MILESTONES_APP'],lms,FEATURES['MILESTONES_APP'],django_settings,True,SettingDictToggle,openedx-arch-bom,True,True,True,common.djangoapps.util.milestones_helpers,,,,2014-11-21,False,"Enable the milestones application, which manages significant Course and/or Student events in
   the Open edX platform. (see https://github.com/openedx/edx-milestones) Note that this feature is required to enable
   course pre-requisites.",SettingDictToggle,"[25, 25, 25, 25, 25, 25]",common/djangoapps/util/milestones_helpers.py,,,https://github.com/openedx/edx-platform/blob/master/common/djangoapps/util/milestones_helpers.py#L25-L25,['open_edx'],
FEATURES['MODE_CREATION_FOR_TESTING'],lms,,django_settings,True,,,False,False,False,,,,,,,,,,,,,,,
FEATURES['NOTICES_ENABLE_MOBILE'],lms,,django_settings,True,,,,True,True,,,,,,,,,,,,,,,
FEATURES['PREVENT_CONCURRENT_LOGINS'],lms,,django_settings,False,,,True,False,False,,,,,,,,,,,,,,,
FEATURES['REROUTE_ACTIVATION_EMAIL'],lms,,django_settings,True,,,False,False,False,,,,,,,,,,,,,,,
FEATURES['RESTRICT_AUTOMATIC_AUTH'],lms,FEATURES['RESTRICT_AUTOMATIC_AUTH'],django_settings,True,,,True,True,True,,,,,2018-05-07,True,"Prevent auto auth from creating superusers or modifying existing users. Auto auth is a
   mechanism where superusers can simply modify attributes of other users by accessing the ""/auto_auth url"" with
   the right
   querystring parameters.",DjangoSetting,"[355, 355, 355, 355, 355, 355, 355]",lms/envs/common.py,,https://openedx.atlassian.net/browse/TE-2545,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L355-L355,['open_edx'],
FEATURES['SEGMENT_IO_LMS'],lms,,django_settings,,,,,,True,,,,,,,,,,,,,,,
FEATURES['SEPARATE_VERIFICATION_FROM_PAYMENT'],lms,,django_settings,True,,,,True,True,,,,,,,,,,,,,,,
FEATURES['SHOW_FOOTER_LANGUAGE_SELECTOR'],lms,FEATURES['SHOW_FOOTER_LANGUAGE_SELECTOR'],django_settings,False,,,False,True,True,,,,,2017-05-25,False,"When set to True, language selector will be visible in the footer.",DjangoSetting,"[739, 739, 739, 739, 739, 739, 739, 739]",lms/envs/common.py,,https://github.com/openedx/edx-platform/pull/15133,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L739-L739,['open_edx'],"LANGUAGE_COOKIE_NAME is required to use footer-language-selector, set it if it has not been set."
FEATURES['SHOW_HEADER_LANGUAGE_SELECTOR'],lms,FEATURES['SHOW_HEADER_LANGUAGE_SELECTOR'],django_settings,True,,,False,False,False,,,,,2017-05-25,False,"When set to True, language selector will be visible in the header.",DjangoSetting,"[723, 723, 723, 723, 723, 723, 723, 723]",lms/envs/common.py,,https://github.com/openedx/edx-platform/pull/15133,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L723-L723,['open_edx'],"You should set the languages in the DarkLangConfig table to get this working. If you have
   not set any languages in the DarkLangConfig table then the language selector will not be visible in the header."
FEATURES['SHOW_PROGRESS_BAR'],lms,FEATURES['SHOW_PROGRESS_BAR'],django_settings,True,SettingDictToggle,,False,False,False,xmodule.seq_module,,,,2022-02-09,False,Set to True to show progress bar.,SettingDictToggle,"[65, 65, 65, 65, 65, 65, 65]",xmodule/seq_module.py,None,,https://github.com/openedx/edx-platform/blob/master/xmodule/seq_module.py#L65-L65,['open_edx'],
FEATURES['SKIP_EMAIL_VALIDATION'],lms,FEATURES['SKIP_EMAIL_VALIDATION'],django_settings,True,,,False,False,False,,,,,2018-05-07,False,"Turn this on to skip sending emails for user validation.
   Beware, as this leaves the door open to potential spam abuse.",DjangoSetting,"[376, 376, 376, 376, 376, 376, 376]",lms/envs/common.py,,,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L376-L376,['open_edx'],The login MFE domain name should be listed in LOGIN_REDIRECT_WHITELIST.
FEATURES['SQUELCH_PII_IN_LOGS'],lms,,django_settings,False,,,True,True,False,,,,,,,,,,,,,,,
FEATURES['USE_MICROSITES'],lms,,django_settings,,,,,,True,,,,,,,,,,,,,,,
FEATURES['test_django_plugin'],lms,,django_settings,True,,,True,True,True,,,,,,,,,,,,,,,
GENERAL_RECOMMENDATION['is_personalized_recommendation'],lms,,django_settings,,,,,False,,,,,,,,,,,,,,,,
GENERATE_PROFILE_SCORES,lms,,django_settings,True,,,False,False,,,,,,,,,,,,,,,,
GLOBAL_NOTICE_ENABLED,lms,GLOBAL_NOTICE_ENABLED,django_settings,True,SettingToggle,,False,False,False,,,,,2021-09-08,False,"When enabled, show the contents of GLOBAL_NOTICE_MESSAGE
   as a message on every page. This is intended to be used as a way of
   communicating an upcoming or currently active maintenance window or to
   warn of known site issues. HTML is not supported for the message content,
   only plaintext. Message styling can be controlled with GLOBAL_NOTICE_TYPE,
   set to one of INFO, SUCCESS, WARNING, or ERROR (defaulting to INFO). Also
   see openedx.core.djangoapps.util.maintenance_banner.add_maintenance_banner
   for a variation that only shows a message on specific views.",SettingToggle,"[187, 187, 187, 187, 187, 187]",openedx/core/djangoapps/util/user_messages.py,,,https://github.com/openedx/edx-platform/blob/master/openedx/core/djangoapps/util/user_messages.py#L187-L187,['open_edx'],
HLSPlaybackEnabledFlag.enabled_for_all_courses,lms,HLSPlaybackEnabledFlag.enabled_for_all_courses,configuration_models,,,,,,,,,,,2017-04-19,False,"Add the ""hls"" profile to all displayed videos on the platform.",ConfigurationModel,"[16, 16, 16, 16, 16, 16, 16]",openedx/core/djangoapps/video_config/models.py,,https://github.com/openedx/edx-platform/pull/14924,https://github.com/openedx/edx-platform/blob/master/openedx/core/djangoapps/video_config/models.py#L16-L16,['open_edx'],
JWT_AUTH['JWT_VERIFY_EXPIRATION'],lms,,django_settings,True,,,True,True,True,,,,,,,,,,,,,,,
LANGUAGE_COOKIE_HTTPONLY,lms,,django_settings,,,,,False,,,,,,,,,,,,,,,,
LANGUAGE_COOKIE_SECURE,lms,,django_settings,,,,,False,,,,,,,,,,,,,,,,
LOGGING['disable_existing_loggers'],lms,,django_settings,True,,,False,False,False,,,,,,,,,,,,,,,
LOG_REQUEST_USER_CHANGES,lms,LOG_REQUEST_USER_CHANGES,django_settings,True,,,True,True,True,,,,,2021-03-25,False,"Turn this toggle on to provide additional debugging information in the case of a user
      verification error. It will track anytime the `user` attribute of a request object is changed and store this
      information on the request. This will also track the location where the change is coming from to quickly find
      issues. If user verification fails at response time, all of the information about these
      changes will be logged.",SettingToggle,"[101, 101, 101, 101, 101, 101, 101, 101]",openedx/core/djangoapps/safe_sessions/middleware.py,,https://openedx.atlassian.net/browse/ARCHBOM-1718,https://github.com/openedx/edx-platform/blob/master/openedx/core/djangoapps/safe_sessions/middleware.py#L101-L101,['opt_in'],"Adds some processing overhead to all requests to gather debug info. Will also double the logging
      for failed verification checks."
LOG_REQUEST_USER_CHANGE_HEADERS,lms,LOG_REQUEST_USER_CHANGE_HEADERS,django_settings,True,SettingToggle,,False,False,False,,,,,2021-12-22,False,"Turn this toggle on to log all request headers, for all requests, for all user ids involved in
      any user id change detected by safe sessions. The headers will provide additional debugging information. The
      headers will be logged for all requests up until LOG_REQUEST_USER_CHANGE_HEADERS_DURATION seconds after
      the time of the last mismatch. The header details will be encrypted, and only available with the private key.",SettingToggle,"[116, 116, 116, 116, 116, 116, 116, 116]",openedx/core/djangoapps/safe_sessions/middleware.py,,https://openedx.atlassian.net/browse/ARCHBOM-1940,https://github.com/openedx/edx-platform/blob/master/openedx/core/djangoapps/safe_sessions/middleware.py#L116-L116,['opt_in'],"Logging headers of subsequent requests following a mismatch will only work if
      LOG_REQUEST_USER_CHANGES is enabled and ENFORCE_SAFE_SESSIONS is disabled; otherwise, only headers of the inital
      mismatch will be logged. Also, SAFE_SESSIONS_DEBUG_PUBLIC_KEY must be set. See
      https://github.com/openedx/edx-platform/blob/master/common/djangoapps/util/log_sensitive.py
      for instructions."
LTI_NRPS_DISALLOW_PII,lms,,django_settings,,,,,True,,,,,,,,,,,,,,,,
MARKETING_EMAILS_OPT_IN,lms,,django_settings,False,,,False,True,,,,,,,,,,,,,,,,
MARK_LIBRARY_CONTENT_BLOCK_COMPLETE_ON_VIEW,lms,MARK_LIBRARY_CONTENT_BLOCK_COMPLETE_ON_VIEW,django_settings,,,,,,,,,,,2022-03-22,False,"If enabled, the Library Content Block is marked as complete when users view it.
   Otherwise (by default), all children of this block must be completed.",DjangoSetting,"[987, 987, 987, 987, 987, 987, 987, 987, 987]",lms/envs/common.py,None,https://github.com/openedx/edx-platform/pull/28268,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L987-L987,['open_edx'],"For consistency in user-experience, keep the value in sync with the setting of the same name
   in the LMS and CMS."
MOCK_DEBUG,credentials,,django_settings,True,,,,False,False,,,,,,,,,,,,,,,
OAUTH2_PROVIDER['ERROR_RESPONSE_WITH_SCOPES'],lms,,django_settings,True,,,True,True,True,,,,,,,,,,,,,,,
OAUTH_DELETE_EXPIRED,lms,,django_settings,,,,,True,,,,,,,,,,,,,,,,
OAUTH_ENFORCE_CLIENT_SECURE,lms,,django_settings,,,,,True,,,,,,,,,,,,,,,,
OAUTH_ENFORCE_SECURE,lms,,django_settings,,,,,True,,,,,,,,,,,,,,,,
ORGANIZATIONS_AUTOCREATE,lms,ORGANIZATIONS_AUTOCREATE,django_settings,,,,,,,,,,,2020-11-02,True,"When enabled, creating a course run or content library with
   an ""org slug"" that does not map to an Organization in the database will trigger the
   creation of a new Organization, with its name and short_name set to said org slug.
   When disabled, creation of such content with an unknown org slug will instead
   result in a validation error.
   If you want the Organization table to be an authoritative information source in
   Studio, then disable this; however, if you want the table to just be a reflection of
   the orgs referenced in Studio content, then leave it enabled.",DjangoSetting,"[2636, 2636, 2636, 2636, 2636, 2636, 2636]",cms/envs/common.py,,https://github.com/openedx/edx-organizations/blob/master/docs/decisions/0001-phase-in-db-backed-organizations-to-all.rst,https://github.com/openedx/edx-platform/blob/master/cms/envs/common.py#L2636-L2636,['open_edx'],
OTHER_MOCK['stuff'],credentials,,django_settings,True,,,,True,True,,,,,,,,,,,,,,,
OUTCOME_SURVEYS_EVENTS_ENABLED,lms,,django_settings,,,,,True,,,,,,,,,,,,,,,,
PASSWORD_POLICY_COMPLIANCE_ROLLOUT_CONFIG['ENFORCE_COMPLIANCE_ON_LOGIN'],lms,,django_settings,False,,,True,True,False,,,,,,,,,,,,,,,
PIPELINE['DISABLE_WRAPPER'],lms,,django_settings,True,,,True,True,,,,,,,,,,,,,,,,
PIPELINE['PIPELINE_ENABLED'],lms,,django_settings,True,,,True,True,,,,,,,,,,,,,,,,
PREPEND_WWW,lms,,django_settings,True,,,False,False,False,,,,,,,,,,,,,,,
PROCTORED_EXAM_VIEWABLE_PAST_DUE,lms,,django_settings,True,,,False,False,False,,,,,,,,,,,,,,,
PROCTORING_SETTINGS['ALLOW_CALLBACK_SIMULATION'],lms,,django_settings,True,,,,False,False,,,,,,,,,,,,,,,
PROCTORING_SETTINGS['USE_ONBOARDING_PROFILE_API'],lms,,django_settings,True,,,,True,True,,,,,,,,,,,,,,,
RATELIMIT_ENABLE,lms,RATELIMIT_ENABLE,django_settings,True,,,True,True,,,,,,2018-01-08,True,"When enabled, RATELIMIT_RATE is applied.
    When disabled, RATELIMIT_RATE is not applied.",DjangoSetting,"[4718, 4718, 4718, 4718, 4718, 4718, 4718]",lms/envs/common.py,,https://github.com/openedx/edx-platform/pull/16951,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L4718-L4718,['open_edx'],
REQUIRE_DEBUG,lms,,django_settings,True,,,False,False,,,,,,,,,,,,,,,,
RET.enable_optimizely_in_courseware,lms,,waffle_switches,False,WaffleSwitch,content-aurora,off,on,on,lms.djangoapps.courseware.toggles,2017-06-09 14:30:13,,2017-06-09 13:51:19,,,,,,,,,,,
SEARCH_SKIP_ENROLLMENT_START_DATE_FILTERING,lms,,django_settings,,,,,False,,,,,,,,,,,,,,,,
SEARCH_SKIP_INVITATION_ONLY_FILTERING,lms,SEARCH_SKIP_INVITATION_ONLY_FILTERING,django_settings,,,,,True,,,,,,2021-08-27,True,"If enabled, invitation-only courses will appear in search results.",DjangoSetting,"[4100, 4100, 4100, 4100, 4100, 4100]",lms/envs/common.py,,,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L4100-L4100,['open_edx'],
SEARCH_SKIP_SHOW_IN_CATALOG_FILTERING,lms,SEARCH_SKIP_SHOW_IN_CATALOG_FILTERING,django_settings,,,,,True,,,,,,2021-08-27,True,"If enabled, courses with a catalog_visibility set to ""none"" will still
    appear in search results.",DjangoSetting,"[4107, 4107, 4107, 4107, 4107, 4107]",lms/envs/common.py,,,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L4107-L4107,['open_edx'],
SECURE_BROWSER_XSS_FILTER,lms,,django_settings,,,,,False,,,,,,,,,,,,,,,,
SECURE_CONTENT_TYPE_NOSNIFF,lms,,django_settings,,,,,True,,,,,,,,,,,,,,,,
SECURE_HSTS_INCLUDE_SUBDOMAINS,lms,,django_settings,,,,,False,,,,,,,,,,,,,,,,
SECURE_HSTS_PRELOAD,lms,,django_settings,,,,,False,,,,,,,,,,,,,,,,
SECURE_SSL_REDIRECT,lms,,django_settings,,,,,False,,,,,,,,,,,,,,,,
SEND_CATALOG_INFO_SIGNAL,lms,SEND_CATALOG_INFO_SIGNAL,django_settings,,,,,,,,,,,2022-08-22,False,"When True, sends to catalog-info-changed signal when course_published occurs.
   This is a temporary toggle to allow us to test the event bus integration; it should be removed and
   always-on once the integration is well-tested and the error cases are handled. (This is separate
   from whether the event bus itself is configured; if this toggle is on but the event bus is not
   configured, we should expect a warning at most.)",SettingToggle,"[54, 54, 54, 54, 54, 54, 54, 54]",cms/djangoapps/contentstore/signals/handlers.py,2022-10-30,https://github.com/openedx/edx-platform/issues/30682,https://github.com/openedx/edx-platform/blob/master/cms/djangoapps/contentstore/signals/handlers.py#L54-L54,['temporary'],
SEND_EMAIL_ON_PROGRAM_COMPLETION,credentials,SEND_EMAIL_ON_PROGRAM_COMPLETION,django_settings,,,,,,,,,,,2020-10-08,False,Toggle to control if we send a congratulatory email to learners after being issued a Program Certificate,SettingToggle,"[487, 487, 487, 487, 487, 487, 487, 487, 487]",credentials/settings/base.py,NA,MICROBA-521,https://github.com/openedx/credentials/blob/master/credentials/settings/base.py#L487-L487,['open_edx'],This is a toggle for the feature
SESSION_COOKIE_HTTPONLY,lms,,django_settings,True,,,True,True,,,,,,,,,,,,,,,,
SESSION_COOKIE_SECURE,lms,,django_settings,True,,,True,True,,,,,,,,,,,,,,,,
SESSION_EXPIRE_AT_BROWSER_CLOSE,lms,,django_settings,True,,,False,False,,,,,,,,,,,,,,,,
SESSION_SAVE_EVERY_REQUEST,lms,,django_settings,True,,,False,False,False,,,,,,,,,,,,,,,
SHOW_ACCOUNT_ACTIVATION_CTA,lms,,django_settings,,,,,True,,,,,,,,,,,,,,,,
SIMPLE_WIKI_REQUIRE_LOGIN_EDIT,lms,,django_settings,,,,,True,,,,,,,,,,,,,,,,
SIMPLE_WIKI_REQUIRE_LOGIN_VIEW,lms,,django_settings,,,,,False,,,,,,,,,,,,,,,,
SOCIAL_AUTH_CLEAN_USERNAMES,lms,,django_settings,,,,,True,,,,,,,,,,,,,,,,
SOCIAL_AUTH_INACTIVE_USER_LOGIN,lms,,django_settings,,,,,True,,,,,,,,,,,,,,,,
SOCIAL_AUTH_RAISE_EXCEPTIONS,lms,,django_settings,,,,,False,,,,,,,,,,,,,,,,
SOCIAL_AUTH_SANITIZE_REDIRECTS,lms,,django_settings,,,,,False,,,,,,,,,,,,,,,,
SOCIAL_SHARING_SETTINGS['CERTIFICATE_FACEBOOK'],lms,,django_settings,False,,,False,True,,,,,,,,,,,,,,,,
SOCIAL_SHARING_SETTINGS['CERTIFICATE_TWITTER'],lms,,django_settings,False,,,False,True,,,,,,,,,,,,,,,,
SOCIAL_SHARING_SETTINGS['CUSTOM_COURSE_URLS'],lms,,django_settings,False,,,False,True,,,,,,,,,,,,,,,,
SOCIAL_SHARING_SETTINGS['DASHBOARD_FACEBOOK'],lms,,django_settings,False,,,False,True,,,,,,,,,,,,,,,,
SOCIAL_SHARING_SETTINGS['DASHBOARD_TWITTER'],lms,,django_settings,False,,,False,True,,,,,,,,,,,,,,,,
SOME_FEATURE_NAME,lms,SOME_FEATURE_NAME,django_settings,,,,,,,,,,,2021-06-10,False,Flag would be used to show account activation popup after the registration,DjangoSetting,"[5140, 5140, 5140, 5140, 5140, 5140, 5140]",lms/envs/common.py,,https://github.com/openedx/edx-platform/pull/27661,https://github.com/openedx/edx-platform/blob/master/lms/envs/common.py#L5140-L5140,['open_edx'],
STATIC_GRAB,lms,,django_settings,True,,,False,False,False,,,,,,,,,,,,,,,
SWAGGER_SETTINGS['DEEP_LINKING'],lms,,django_settings,True,,,True,True,True,,,,,,,,,,,,,,,
USE_CERTIFICATE_AVAILABLE_DATE,credentials,USE_CERTIFICATE_AVAILABLE_DATE,waffle_switches,,,,,,,,,,,2021-04-30,False,"Toggle to control use of the certificate_available_date
   field during development.",WaffleSwitch,"[518, 518, 518, 518, 518, 518, 518, 518]",credentials/settings/base.py,2021-06-01,"https://openedx.atlassian.net/browse/MICROBA-1169, https://openedx.atlassian.net/browse/MICROBA-1198 (ticket for removal)",https://github.com/openedx/credentials/blob/master/credentials/settings/base.py#L518-L518,['temporary'],
USE_I18N,lms,,django_settings,True,,,True,True,True,,,,,,,,,,,,,,,
USE_L10N,lms,,django_settings,True,,,True,True,,,,,,,,,,,,,,,,
USE_LEARNER_RECORD_MFE,credentials,USE_LEARNER_RECORD_MFE,django_settings,,,,,,,,,,,2021-08-10,False,"Determines if the Credentials IDA should redirect to the Learner Record MFE when navigating
   between the program detail page and program list pages.",DjangoSetting,"[541, 541, 541, 541, 541, 541, 541]",credentials/settings/base.py,,,https://github.com/openedx/credentials/blob/master/credentials/settings/base.py#L541-L541,['opt_in'],"Requires the Learner Record MFE to be deployed in a given environment if toggled to true. Requires
   a value to be set for the `LEARNER_RECORD_MFE_RECORDS_PAGE_URL` for navigation to route properly."
USE_THOUSAND_SEPARATOR,lms,,django_settings,True,,,False,False,,,,,,,,,,,,,,,,
USE_TZ,lms,,django_settings,True,,,True,True,True,,,,,,,,,,,,,,,
USE_X_FORWARDED_HOST,lms,,django_settings,True,,,False,False,False,,,,,,,,,,,,,,,
USE_X_FORWARDED_PORT,lms,,django_settings,,,,,False,,,,,,,,,,,,,,,,
